Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
42.0,6,0.0,1,0,0,0.8645249537604185,0,1,True,False,False,False,True
33.0,8,136678.52,1,1,0,-0.7964096252651472,0,2,True,False,False,False,True
36.0,1,135515.76,1,1,0,-0.24477244165524648,0,1,False,False,True,True,False
24.0,5,177799.83,2,0,0,-0.35133049945884204,0,2,False,False,True,True,False
52.0,8,143542.36,3,1,0,0.7280578146366014,1,0,False,False,True,True,False
38.91,8,147487.23,2,1,0,-0.5809572974048334,0,0,False,True,False,False,True
40.0,5,97764.41,1,1,0,-0.025215614053755376,1,4,True,False,False,True,False
33.0,9,0.0,1,0,0,0.7426365789901251,1,1,True,False,False,True,False
48.0,8,139480.18,1,1,1,1.1040525270734416,0,2,False,True,False,True,False
25.0,5,0.0,2,1,1,1.0977846617467706,0,0,False,False,True,False,True
39.0,9,140553.46,1,0,0,-1.524142437408112,0,0,False,False,True,True,False
36.0,5,0.0,2,1,1,0.7905276260040912,0,2,True,False,False,True,False
41.0,10,141162.08,1,1,0,-0.8552216603211783,0,1,True,False,False,True,False
26.0,4,65848.36,2,1,0,-1.216204622285382,0,1,False,False,True,False,True
30.0,0,83319.28,1,0,0,-0.7359205949750919,0,2,False,False,True,True,False
41.0,4,0.0,2,0,0,0.9788482437467801,0,2,True,False,False,False,True
33.0,4,129731.64,2,1,0,1.3569266801455975,0,2,True,False,False,True,False
35.0,5,0.0,2,1,0,-0.8516687396843483,0,1,True,False,False,True,False
38.0,6,0.0,2,0,0,1.2814500700939733,0,1,False,False,True,True,False
38.91,1,0.0,3,0,0,1.2986088404913814,1,2,False,False,True,False,True
37.0,5,107106.33,2,1,0,1.2515359459635294,0,0,False,True,False,False,True
33.0,8,0.0,2,1,1,0.9599411832122009,0,1,True,False,False,False,True
30.0,9,0.0,2,1,1,-1.0393395304683533,0,0,True,False,False,True,False
69.0,1,105303.73,1,0,1,0.5941838971972526,0,0,False,False,True,True,False
28.0,6,165798.1,1,1,0,0.8172945148856123,0,1,True,False,False,False,True
40.0,4,0.0,2,1,0,0.561286168315109,0,3,False,False,True,True,False
45.0,1,126495.57,2,1,1,1.1242208118336927,0,0,False,False,True,True,False
47.0,9,116393.59,1,1,0,-0.6440698062406922,1,2,False,False,True,True,False
41.0,2,81733.74,2,0,0,1.7331799670238515,0,4,False,True,False,True,False
54.0,4,0.0,1,0,1,-0.7714664947841288,1,2,True,False,False,False,True
46.0,8,106171.68,1,1,0,1.09646796660865,1,0,False,False,True,True,False
28.0,0,96020.86,1,1,1,-0.7320378049937011,0,2,False,False,True,False,True
41.0,1,0.0,2,0,1,1.6172384566260594,0,4,False,False,True,False,True
36.0,2,181671.16,2,1,1,-0.7400602204978197,0,1,False,True,False,False,True
29.0,6,185709.28,2,1,1,-0.39730475691819866,0,1,True,False,False,True,False
60.0,8,134250.17,3,0,0,0.9208505355966945,1,4,False,True,False,False,True
49.0,7,0.0,1,1,0,-0.6379161866490645,1,2,True,False,False,True,False
44.0,5,95671.75,2,1,1,0.11258752199903398,0,1,True,False,False,True,False
62.0,2,0.0,2,0,0,-0.9968613316133166,1,0,True,False,False,False,True
34.0,1,142151.75,2,1,1,1.1939827006730628,0,2,True,False,False,True,False
43.0,5,127823.93,1,1,1,-1.4016732700121821,0,1,True,False,False,False,True
43.0,3,144164.29,1,1,1,1.0182341565953195,0,1,False,True,False,False,True
58.0,1,63492.94,1,1,1,-0.29418798236650545,0,4,True,False,False,False,True
27.0,3,0.0,2,1,1,-0.4034326407886907,0,1,True,False,False,True,False
74.0,2,0.0,2,0,1,-0.843986626925251,0,1,True,False,False,False,True
41.0,0,106134.46,1,0,1,0.09529433462569267,0,1,True,False,False,False,True
29.0,8,127269.75,1,0,1,-0.3581304682090005,0,2,False,True,False,False,True
32.0,3,124493.03,2,0,1,-0.8260896934452597,1,3,False,True,False,True,False
39.0,7,0.0,2,1,0,-1.2736050182591017,0,2,True,False,False,False,True
43.0,10,146547.78,1,0,1,-1.5653176784356346,1,2,False,True,False,True,False
43.0,6,99610.92,2,1,0,1.516434593066461,0,1,True,False,False,False,True
46.0,5,117837.43,1,1,0,0.06827565301305696,1,2,False,True,False,False,True
48.0,8,168522.37,1,1,1,0.890663230264192,0,0,False,False,True,True,False
32.0,9,117337.54,2,0,1,-0.6482502959152238,0,0,True,False,False,False,True
74.0,9,108131.53,1,0,1,-0.6826897336054204,0,4,True,False,False,False,True
35.0,4,136496.12,2,1,0,0.28834058721697675,0,2,False,True,False,False,True
32.0,3,116324.53,1,1,0,-0.396221422170379,0,0,True,False,False,False,True
40.0,2,75470.23,1,1,1,-0.820695277627144,0,3,False,True,False,True,False
28.0,4,172646.82,1,1,1,0.28485252755300955,0,2,True,False,False,False,True
37.0,4,0.0,1,0,0,-1.6615339758127328,0,2,False,False,True,True,False
27.0,3,160358.68,2,1,0,0.7351631342402386,0,2,False,True,False,False,True
30.0,3,98415.37,1,1,1,0.1813714534352358,0,2,True,False,False,False,True
38.91,6,57809.32,1,1,0,1.533157768994641,0,1,False,True,False,True,False
18.0,3,128743.8,1,0,0,1.690765411911624,0,2,False,True,False,True,False
24.0,4,130806.42,2,1,0,-0.34515601306629307,0,0,False,True,False,False,True
41.0,1,123971.16,1,0,1,1.2646107356406655,0,1,True,False,False,False,True
39.0,6,0.0,1,0,0,-1.0725448707740752,1,0,False,False,True,True,False
45.0,9,0.0,2,0,0,-1.43402602761027,0,1,True,False,False,False,True
23.0,9,0.0,2,0,1,-0.9054197060669779,0,0,False,False,True,True,False
59.0,7,0.0,1,1,0,-0.19357000722511203,1,1,True,False,False,True,False
39.0,9,0.0,2,1,0,0.2826208231944996,0,0,True,False,False,True,False
33.0,4,156297.58,2,1,1,1.1478891546684404,0,0,True,False,False,False,True
28.0,2,0.0,2,0,1,0.07412966012145948,0,1,False,False,True,True,False
51.0,3,123372.3,1,1,1,0.2667312759631169,0,3,True,False,False,False,True
37.0,5,92171.35,3,1,0,1.3566220248521499,1,1,False,True,False,True,False
41.0,8,0.0,2,1,0,0.5575275357991988,0,1,False,False,True,False,True
34.0,4,148375.19,2,1,1,-1.36623396477785,0,2,False,True,False,False,True
44.0,8,0.0,2,1,1,-1.263460796881324,0,1,True,False,False,True,False
34.0,6,147422.44,1,0,1,-1.0076339914788341,0,3,False,False,True,False,True
24.0,7,173962.32,1,0,0,0.11071350938631283,1,1,False,False,True,True,False
47.0,0,0.0,1,1,1,0.5867245375379879,1,1,True,False,False,False,True
64.0,6,145215.43,1,1,1,1.1127826749088001,0,0,False,True,False,True,False
38.0,5,167539.97,1,0,1,1.0279872993458345,0,0,True,False,False,True,False
39.0,1,94968.97,1,1,0,-0.27131396908682026,0,4,True,False,False,True,False
27.0,3,106116.5,2,1,0,-1.6765697231064278,0,1,False,True,False,True,False
34.0,5,0.0,2,0,1,-1.5302009391655413,0,2,True,False,False,False,True
45.0,2,0.0,2,1,0,-0.39324372967894033,0,0,True,False,False,False,True
31.0,9,0.0,2,0,0,-1.0224473334527122,0,1,True,False,False,True,False
34.0,8,120018.86,2,1,1,-1.7344982230334587,0,0,False,True,False,False,True
37.0,2,112541.54,2,0,0,-0.9156666964392919,0,0,True,False,False,False,True
35.0,5,166118.45,2,1,0,0.4823176730193486,0,0,True,False,False,True,False
45.0,1,102882.4,2,1,1,-1.1208443854160715,1,2,True,False,False,True,False
49.0,8,0.0,1,1,1,1.4393719322548262,1,0,True,False,False,True,False
37.0,1,106881.5,2,0,0,1.2049981109892958,0,2,True,False,False,True,False
26.0,4,120727.97,1,0,1,0.8517765556276895,0,2,False,True,False,False,True
63.0,8,169832.57,1,0,0,1.4609720273382794,1,4,True,False,False,False,True
41.0,5,0.0,2,1,1,-1.344866534524667,0,3,True,False,False,False,True
38.0,9,113599.42,1,0,0,-1.5326656561343368,0,0,False,True,False,False,True
38.0,6,0.0,1,1,1,0.9179623964592087,1,0,False,False,True,False,True
32.0,9,0.0,2,1,0,1.3070014678218413,0,3,True,False,False,False,True
47.0,3,0.0,2,1,0,1.290490785483041,0,2,True,False,False,False,True
50.0,4,0.0,2,1,1,-0.3371469870927654,0,1,False,False,True,True,False
38.0,6,146282.79,2,1,0,1.711529096058157,0,2,False,False,True,False,True
38.0,6,119413.62,2,1,0,1.3157582208283742,0,0,False,True,False,True,False
38.91,3,122084.63,1,0,1,-0.30024126742370444,0,2,False,True,False,True,False
35.0,1,103060.63,1,1,0,1.387220927832821,1,1,False,True,False,True,False
44.0,6,0.0,2,1,1,1.040031442947477,0,3,True,False,False,False,True
33.0,8,0.0,2,1,0,0.6679817731147759,0,1,True,False,False,False,True
37.0,9,110483.86,1,1,1,0.47479675629736673,0,0,False,True,False,False,True
38.91,9,120718.28,1,1,1,-0.7151878632499252,0,3,True,False,False,False,True
31.0,2,36566.96,1,1,0,0.061813378657804646,1,1,False,False,True,True,False
28.0,8,108601.0,1,1,1,0.34008468902102085,0,1,False,True,False,False,True
42.0,4,0.0,1,1,0,-1.245476396727472,1,2,True,False,False,True,False
36.0,5,0.0,2,1,1,0.9196851247652521,0,2,False,False,True,True,False
36.0,4,0.0,2,1,1,1.5792826152006447,0,3,True,False,False,False,True
48.0,2,0.0,2,1,1,-0.07469027736762399,0,1,False,False,True,True,False
44.0,1,141136.62,1,1,0,1.5589680889439383,1,1,False,True,False,False,True
45.0,9,108231.37,1,1,1,1.5386455637468786,0,2,False,True,False,False,True
40.0,6,0.0,1,0,0,1.4568963933383763,1,1,True,False,False,False,True
34.0,6,144855.34,1,0,0,1.6774313522330433,0,0,False,False,True,True,False
63.0,2,68432.45,2,1,1,0.2158496685971441,1,1,True,False,False,False,True
45.0,6,136855.24,1,1,0,-0.925551126145602,0,0,True,False,False,False,True
55.0,3,44020.89,1,1,0,-0.595153155961455,1,2,True,False,False,True,False
32.0,9,133060.63,1,1,1,0.43607579883817904,0,0,False,True,False,False,True
39.0,7,0.0,2,1,1,1.3464155508516247,0,4,False,False,True,False,True
24.0,1,0.0,1,1,1,1.2096324535838612,0,0,True,False,False,False,True
36.0,5,97665.61,1,1,0,0.3179111046922534,1,0,True,False,False,True,False
28.0,5,185013.02,1,1,0,-1.4538790497866052,0,1,False,True,False,False,True
32.0,0,0.0,2,1,1,0.6683453771208259,0,2,False,False,True,True,False
52.0,7,65971.61,2,1,0,-1.4864507349043568,1,2,True,False,False,True,False
41.0,9,150463.11,2,0,1,-0.3224244157028941,0,1,False,True,False,True,False
33.0,1,0.0,2,0,0,-0.5300473459676096,0,2,True,False,False,True,False
39.0,9,0.0,2,1,0,-0.5428226970515282,0,1,False,False,True,False,True
37.0,5,136425.18,1,1,0,-0.3301724327749006,0,1,True,False,False,True,False
38.0,3,250898.09,3,0,1,-0.3310211899023657,1,1,False,False,True,False,True
55.0,4,146798.81,1,1,1,-0.45107885067184905,0,0,True,False,False,False,True
70.0,1,0.0,2,0,0,-0.010208210831311168,0,0,False,False,True,False,True
40.0,7,128486.91,2,1,0,-1.5646756765272958,0,1,False,True,False,True,False
38.0,9,0.0,2,1,1,-0.7170248372910114,0,1,True,False,False,True,False
38.91,1,143407.29,2,0,1,-0.2727948163921864,0,0,False,False,True,False,True
43.0,2,0.0,1,1,0,-0.8759947345281257,1,1,True,False,False,True,False
57.0,6,76165.65,1,1,1,0.581614953552445,0,0,True,False,False,False,True
40.0,4,0.0,2,1,0,0.4264713320442268,0,3,True,False,False,False,True
49.0,8,0.0,2,0,1,-0.034770174415504534,0,2,False,False,True,True,False
33.0,6,90560.3,2,1,1,-0.9995641040026201,0,3,False,True,False,True,False
61.0,3,62391.22,1,1,1,1.6057676283797238,0,1,True,False,False,False,True
42.0,5,0.0,3,0,0,-0.6851934019359351,0,3,True,False,False,False,True
31.0,7,0.0,2,1,1,-0.8803494619903484,0,0,True,False,False,True,False
38.91,1,123378.2,1,1,0,-0.32444832150223163,1,1,False,True,False,True,False
42.0,3,99836.47,1,0,1,-1.342094901692324,0,1,False,False,True,True,False
74.0,5,161434.36,2,1,1,-0.6009303036864649,0,1,False,True,False,False,True
41.0,5,0.0,2,0,1,0.7123162478017508,0,1,False,False,True,False,True
48.0,10,138311.76,1,1,1,-1.6800836923815385,1,2,False,True,False,True,False
25.0,7,0.0,2,1,0,0.034665670659473596,0,1,True,False,False,False,True
28.0,4,0.0,2,1,0,-1.7091382782040414,0,0,False,False,True,True,False
35.0,6,101744.84,1,0,0,-0.25917957657119406,0,2,False,True,False,False,True
33.0,8,0.0,1,1,0,0.34417110420139996,0,2,False,False,True,False,True
54.0,4,125456.07,1,1,0,-0.28473758211935385,1,0,False,True,False,True,False
44.0,7,0.0,2,1,0,-1.3331183517160887,0,2,True,False,False,False,True
31.0,2,0.0,2,0,1,-0.39583382134326994,0,2,True,False,False,False,True
27.0,7,0.0,2,1,0,0.9748246028591717,1,0,True,False,False,True,False
29.0,5,0.0,2,1,0,0.14759314555422245,0,2,True,False,False,False,True
54.0,4,118449.21,1,1,1,0.5822367842198936,1,1,False,True,False,True,False
30.0,2,0.0,1,0,1,0.034214947759578195,0,2,True,False,False,False,True
32.0,9,178095.55,1,0,0,-0.9188814010111926,0,3,False,False,True,True,False
25.0,2,109175.14,2,1,0,0.25172717665081856,0,1,False,True,False,True,False
32.0,7,127785.17,4,0,0,1.4671875517726398,1,2,True,False,False,False,True
45.0,6,0.0,2,0,1,0.8922485854641712,0,0,True,False,False,True,False
40.0,9,0.0,2,1,1,-0.5126823420210981,0,3,True,False,False,True,False
34.0,9,134260.36,2,1,0,0.8170122914031549,0,2,False,True,False,False,True
37.0,8,69143.91,2,0,1,0.09894237309672119,0,3,True,False,False,False,True
34.0,4,100054.77,1,1,0,0.16356459497922057,0,2,True,False,False,False,True
45.0,6,0.0,1,1,1,0.6546821436577152,0,2,True,False,False,True,False
38.0,2,116248.88,1,1,0,0.08782628046604414,0,1,True,False,False,False,True
43.0,6,86053.52,2,1,1,0.229295191770645,1,1,False,False,True,True,False
38.91,6,123157.95,1,1,0,1.25967643278286,0,2,True,False,False,True,False
44.0,1,63438.91,1,1,0,-0.6210453781043674,0,2,True,False,False,False,True
57.0,9,95295.39,1,1,0,-1.2460227591315889,1,2,False,True,False,False,True
18.0,4,133550.67,1,1,1,-0.9242050435961843,0,2,True,False,False,False,True
38.0,1,106871.81,2,1,0,-1.2303975247118732,0,4,True,False,False,True,False
45.0,3,105266.32,2,1,1,1.628206394970197,0,2,False,False,True,False,True
51.0,2,105229.53,1,1,0,-1.132415026526813,1,1,True,False,False,True,False
41.0,8,102768.42,1,1,0,-0.7725305277410965,0,1,True,False,False,False,True
18.0,7,0.0,2,1,1,-0.7709782116425754,1,2,True,False,False,False,True
35.0,6,112689.95,1,1,0,1.3367284863040263,0,2,True,False,False,False,True
38.0,9,122334.26,2,1,1,1.415763755362734,0,4,True,False,False,False,True
38.91,1,0.0,2,1,0,-0.6624282438010548,0,1,False,False,True,False,True
33.0,4,137847.41,2,1,0,-0.030276161057133568,0,1,False,False,True,False,True
49.0,5,122486.47,1,0,1,-0.7015079363460774,0,4,True,False,False,False,True
38.91,2,101286.11,1,1,1,1.0389974929618373,0,1,True,False,False,False,True
26.0,7,0.0,2,1,1,-1.6247169400475865,0,1,False,False,True,False,True
57.0,4,101247.06,1,1,0,-1.0946135994282142,1,4,False,False,True,False,True
38.0,10,86977.96,1,0,1,-1.0954286218941902,0,1,True,False,False,False,True
57.0,7,0.0,1,1,0,1.0326430304113436,1,3,True,False,False,False,True
55.0,9,110123.59,1,0,1,-0.8440986120901942,1,3,True,False,False,True,False
36.0,8,178111.82,1,0,0,-0.7193935669755699,1,2,True,False,False,False,True
65.0,10,126306.64,3,0,0,-1.603762498562633,1,1,False,True,False,False,True
35.0,6,100768.77,1,1,0,-1.4066072250899724,0,1,True,False,False,True,False
42.0,5,0.0,2,1,0,1.3635419777076048,0,1,True,False,False,False,True
44.0,3,0.0,2,1,1,1.5463325454261911,0,3,True,False,False,True,False
40.0,7,118991.79,1,1,1,0.9730606626213099,0,2,True,False,False,True,False
72.0,3,140997.26,1,0,1,-0.8210013240406532,0,2,True,False,False,False,True
28.0,5,0.0,2,0,1,-1.3987218349119022,0,2,True,False,False,False,True
32.0,6,166824.59,1,1,0,0.6844613291422027,0,0,False,True,False,False,True
34.0,2,76322.69,1,1,0,0.4876927870466123,0,2,True,False,False,True,False
35.0,6,0.0,2,1,1,-0.9543721776877964,0,1,True,False,False,False,True
77.0,8,149083.7,1,1,1,1.565994114704075,0,3,False,False,True,False,True
38.91,7,0.0,2,0,1,1.0124507488300334,0,0,True,False,False,False,True
40.0,9,0.0,1,1,1,-0.059471076115830884,0,1,True,False,False,False,True
33.0,1,126588.81,2,0,1,-0.6595075872321337,0,3,True,False,False,False,True
56.0,2,143249.67,1,1,0,-0.20278756875198586,1,2,False,True,False,True,False
43.0,8,81844.91,2,1,1,-1.1160570196147517,0,3,False,True,False,False,True
38.91,4,0.0,1,0,1,1.1944469869935572,0,0,True,False,False,False,True
58.0,9,190298.89,2,1,1,1.585416411331398,0,0,False,True,False,False,True
35.0,2,117212.18,1,1,1,-0.29627744469873674,0,1,False,True,False,False,True
46.0,0,0.0,2,1,1,0.44988440434770693,0,2,True,False,False,True,False
26.0,4,139848.17,1,1,0,1.1234343073289752,0,1,True,False,False,False,True
34.0,9,101861.36,2,0,0,1.5114818578678413,0,3,False,True,False,True,False
35.0,2,167455.66,2,1,1,-0.7784316590415792,0,2,False,False,True,False,True
24.0,4,0.0,2,0,1,-1.1434083528120709,0,1,True,False,False,True,False
43.0,1,116360.07,1,1,0,-1.4447842546051504,0,3,False,False,True,True,False
40.0,3,88466.82,1,0,0,0.2824178935555421,0,3,False,False,True,False,True
42.0,7,0.0,2,0,1,-1.3409741805928543,0,1,True,False,False,True,False
46.0,5,123642.36,1,1,1,-0.8757984127094598,1,1,False,True,False,True,False
38.0,9,0.0,1,0,1,-0.2204490551615842,0,1,False,False,True,False,True
38.0,9,72286.84,2,1,1,-1.2859748578451207,0,2,True,False,False,False,True
40.0,1,0.0,2,1,0,0.4601950384628302,0,1,True,False,False,True,False
40.0,1,109681.61,1,1,1,1.6211949759707047,0,2,False,False,True,False,True
37.0,9,145018.64,2,1,0,-0.15932184854335887,1,0,False,True,False,False,True
34.0,8,0.0,1,1,1,-0.41002881044985295,0,2,False,False,True,False,True
32.0,8,187487.63,1,1,1,0.3482192635800904,0,2,False,False,True,True,False
35.0,2,165692.91,1,1,1,1.7022847554701008,0,0,True,False,False,False,True
59.0,5,137648.41,1,1,0,0.7457587740779422,1,2,False,True,False,True,False
47.0,6,118560.0,1,1,0,-0.30548352948510393,1,0,False,False,True,True,False
33.0,8,164385.53,1,1,0,0.8794440208589632,0,4,True,False,False,False,True
37.0,9,108286.5,1,1,1,0.24454499766378893,0,1,True,False,False,False,True
34.0,2,0.0,2,1,1,1.2453379844199444,0,4,True,False,False,True,False
58.0,9,0.0,2,0,0,0.3300661901187928,1,3,False,False,True,True,False
47.0,2,118079.47,4,1,1,0.746288095261307,1,3,False,True,False,False,True
35.0,2,127283.78,1,1,1,-1.196152669940266,0,1,False,False,True,False,True
48.0,8,0.0,2,1,0,-0.5034192213122133,0,0,False,False,True,False,True
29.0,6,141389.06,1,1,0,-0.7993262823638919,0,3,True,False,False,False,True
37.0,8,130091.5,1,1,1,0.3467549358254532,0,2,True,False,False,False,True
35.0,4,143744.77,2,1,0,0.06931725415903434,0,1,True,False,False,False,True
28.0,9,97408.03,1,1,1,1.317449822823044,0,4,False,False,True,False,True
30.0,9,111927.45,1,1,1,1.3164452602487011,0,1,False,False,True,False,True
31.0,3,0.0,2,1,0,-1.4733583823364453,0,0,True,False,False,False,True
38.0,2,0.0,1,0,0,1.1888838978679956,0,0,False,False,True,False,True
34.0,1,0.0,1,1,1,1.4100333840497887,0,1,True,False,False,False,True
33.0,1,188285.68,1,0,0,-0.7255786606585869,0,0,True,False,False,True,False
46.0,2,109705.52,1,1,0,-1.3878747501230995,1,2,True,False,False,True,False
33.0,9,0.0,2,0,0,-0.14912146069310217,0,1,False,False,True,False,True
34.0,1,127122.79,3,0,1,-0.4066789933419882,0,2,False,True,False,True,False
40.0,0,98241.04,1,1,0,0.18774730445667326,0,2,True,False,False,False,True
37.0,8,170840.08,2,0,0,0.16959353543534506,0,3,False,True,False,True,False
41.0,4,87541.06,2,1,1,-1.5217641437731313,1,0,False,True,False,True,False
26.0,4,62610.96,2,0,1,1.3785106034583372,0,4,True,False,False,True,False
36.0,9,0.0,2,1,1,-0.5959855674281985,0,0,True,False,False,False,True
47.0,5,113328.93,1,1,0,0.41873861729289585,0,2,True,False,False,True,False
35.0,2,104832.49,1,1,0,1.3028687978994204,0,1,False,False,True,False,True
31.0,9,102289.85,1,1,1,0.26694585623258865,0,2,False,False,True,True,False
34.0,6,125227.82,2,0,1,0.48961844499161317,0,1,False,True,False,True,False
49.0,5,140510.89,1,1,0,0.7272897424726981,0,2,False,True,False,True,False
35.0,6,132253.22,1,1,0,0.26911791631846593,1,3,False,True,False,True,False
43.0,2,39043.29,2,1,1,1.309973421943027,0,2,False,True,False,False,True
34.0,8,0.0,2,1,1,0.5800492479233328,0,2,True,False,False,False,True
55.0,9,99685.06,1,1,0,0.25013625697059344,0,1,False,False,True,False,True
38.0,3,125385.49,2,0,1,-0.83546462542908,0,2,False,True,False,False,True
46.0,2,131365.37,2,1,1,1.3946055147887848,0,3,False,False,True,False,True
58.0,6,98308.51,1,1,1,0.5554723297984796,0,1,False,False,True,False,True
37.0,8,0.0,2,1,0,-1.3758413877019326,0,1,True,False,False,True,False
44.0,5,140856.16,2,1,0,1.0197755176233572,0,3,False,False,True,False,True
30.0,8,0.0,2,1,1,1.6701126695899882,0,2,True,False,False,True,False
35.0,2,172274.01,1,1,0,-1.3513908876126597,0,3,True,False,False,False,True
38.91,8,0.0,2,1,0,1.0707783263246797,0,1,False,False,True,False,True
38.91,0,122447.76,1,0,0,-0.5695054231693345,0,0,False,False,True,False,True
